"id_lid","address","bot_log"
"1438215","посёлок Нижнесортымский, ул. Дорожников, д.52, ул. Северная , д.35 ","09:09:29 11-05-2022: Адрес: посёлок Нижнесортымский, ул. Дорожников, д.52, ул. Северная , д.35 
Не распознан
"
"1438357","Саратовская обл. рп.Татищево, ул. Советская 1","09:16:04 11-05-2022: Адрес: Саратовская обл. рп.Татищево, ул. Советская 1
Не распознан
"
"1438555","г Самара, ул Дачная, д 27 ","10:44:45 11-05-2022: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=101.0.4951.54)
Stacktrace:
Backtrace:
	Ordinal0 [0x01487413+2389011]
	Ordinal0 [0x01419F61+1941345]
	Ordinal0 [0x0130C658+837
"
"1439062","Москва, Жулебенский бульвар  36к1","14:21:23 11-05-2022: Адрес: Москва, Жулебенский бульвар  36к1
Не распознан
"
"1439062","Москва, Жулебенский бульвар  36к1","14:22:04 11-05-2022: Адрес: Москва, Жулебенский бульвар  36к1
Не распознан
"
"1439126","город смоленск улица новомосковская 2/8","14:38:35 11-05-2022: Адрес: город смоленск улица новомосковская 2/8
Не распознан
"
"1439126","город смоленск улица новомосковская 2/8","14:43:18 11-05-2022: Адрес: город смоленск улица новомосковская 2/8
Не распознан
"
"1439626","Шахты , Ленина  168","18:54:47 11-05-2022: Нет блока ввода фамилии
"
"1439290","г Москва, поселение Сосенское, б-р Веласкеса, д 4 ","15:49:02 11-05-2022: Адрес: г Москва, поселение Сосенское, б-р Веласкеса, д 4 
Не распознан
"
"1439545","Москва, улица Поклонная 3к2","19:45:41 11-05-2022: Адрес: Москва, улица Поклонная 3к2
Не распознан
"
"1440005","п. Милоградово, Гагарина 6а","11:44:40 12-05-2022: Адрес: п. Милоградово, Гагарина 6а
Не распознан
"
"1440005","п. Милоградово, Гагарина 6а","11:43:55 12-05-2022: Адрес: п. Милоградово, Гагарина 6а
Не распознан
"
"1440956","город екатеринбург","14:31:58 12-05-2022: Ошибка добавления услуги интернет
"
"1435076","Красноярский край, село Ермаковское, ул Карла Маркса, д 43 ","17:41:34 12-05-2022: list index out of range
"
"1441126","Московская обл, г Можайск, поселок им. Дзержинского, ФКУ ИК-5","20:53:13 12-05-2022: Адрес: Московская обл, г Можайск, поселок им. Дзержинского, ФКУ ИК-5
Не распознан
"
"1441762","Московская обл, г Люберцы, проезд Проектируемый 4296, д 8 ","21:29:53 12-05-2022: Адрес: Московская обл, г Люберцы, проезд Проектируемый 4296, д 8 
Не распознан
"
"1442482","г Москва, ул Лавриненко, д 13 к 2 ","12:40:37 13-05-2022: Адрес: г Москва, ул Лавриненко, д 13 к 2 
Не распознан
"
"1441428","г Томск, ул 79 Гвардейской Дивизии, д 23 ","10:06:08 13-05-2022: Адрес: г Томск, ул 79 Гвардейской Дивизии, д 23 
Не распознан
"
"1442617","Ленинградская обл, Кировский р-н, гп Приладожский, ул Садовая, уч 21 ","13:50:47 13-05-2022: Адрес: Ленинградская обл, Кировский р-н, гп Приладожский, ул Садовая, уч 21 
Не распознан
"
"1442921","г Москва, ул Анны Северьяновой, д 3 стр 3, помещ 1","10:08:26 14-05-2022: Адрес: г Москва, ул Анны Северьяновой, д 3 стр 3, помещ 1
Не распознан
"
"1442617","Ленинградская обл, Кировский р-н, гп Приладожский, ул Садовая, уч 21 ","13:51:32 13-05-2022: Адрес: Ленинградская обл, Кировский р-н, гп Приладожский, ул Садовая, уч 21 
Не распознан
"
"1443896","г Москва, Ломоносовский пр-кт, д 29 к 1","12:56:15 14-05-2022: Адрес: г Москва, Ломоносовский пр-кт, д 29 к 1
Не распознан
"
"1444159","Тюменская обл, Тюменский р-н, деревня Патрушева, ул Трактовая, зд 137 ","16:30:16 14-05-2022: Адрес: Тюменская обл, Тюменский р-н, деревня Патрушева, ул Трактовая, зд 137 
Не распознан
"
"1446149","Москва, Молодогвардейская 8 к.1","10:16:04 16-05-2022: Адрес: Москва, Молодогвардейская 8 к.1
Не распознан
"
"1448288","Барнаул, п.Научный городок ул.Научный городок  31","15:23:16 17-05-2022: Адрес: Барнаул, п.Научный городок ул.Научный городок  31
Не распознан
"
"1446149","Москва, Молодогвардейская 8 к.1","10:17:09 16-05-2022: Адрес: Москва, Молодогвардейская 8 к.1
Не распознан
"
